SourceFile,FG BOM,SemiBOM,SourceRow,Path,StoneSKU,StoneType,ProductName,LineQty,PathMultiplier,EffectiveStoneCount,LineWeightGram,UnitStoneWeightGram,EffectiveWeightGram
F_BOMLevelTable_639247799493651840.xlsx,1012110005030105,2GD012110005030105A,481,2GD012110005030105A > 2VD012110005030100A > 3080420,3080420,Artificial stone,CZ-42 :Whi,1.0,1.0,1.0,0.018,0.018,0.018
F_BOMLevelTable_639247799493651840.xlsx,1012110005030105,2GD012110005030105A,482,2GD012110005030105A > 2VD012110005030100A > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012110005030105,2GD012110005030105A,483,2GD012110005030105A > 2VD012110005030100A > 3080371,3080371,Artificial stone,CZ-09 :Whi,1.0,1.0,1.0,0.0033,0.0033,0.0033
F_BOMLevelTable_639247799493651840.xlsx,1012110005030105,2GD012110005030105A,478,2GD012110005030105A > 3040095,3040095,Pearl,WH-PL-48 :,1.0,1.0,1.0,0.0025,0.0025,0.0025
F_BOMLevelTable_639247799493651840.xlsx,1012110005030105,2GD012110005030105B,485,2GD012110005030105B > 2VD012110005030100B > 3080420,3080420,Artificial stone,CZ-42 :Whi,1.0,1.0,1.0,0.018,0.018,0.018
F_BOMLevelTable_639247799493651840.xlsx,1012110005030105,2GD012110005030105B,486,2GD012110005030105B > 2VD012110005030100B > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012110005030105,2GD012110005030105B,487,2GD012110005030105B > 2VD012110005030100B > 3080371,3080371,Artificial stone,CZ-09 :Whi,1.0,1.0,1.0,0.0033,0.0033,0.0033
F_BOMLevelTable_639247799493651840.xlsx,1012110005030105,2GD012110005030105B,480,2GD012110005030105B > 3040095,3040095,Pearl,WH-PL-48 :,1.0,1.0,1.0,0.0025,0.0025,0.0025
F_BOMLevelTable_639247799493651840.xlsx,1012110005030105,2VD012110005030100A,481,2VD012110005030100A > 3080420,3080420,Artificial stone,CZ-42 :Whi,1.0,1.0,1.0,0.018,0.018,0.018
F_BOMLevelTable_639247799493651840.xlsx,1012110005030105,2VD012110005030100A,482,2VD012110005030100A > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012110005030105,2VD012110005030100A,483,2VD012110005030100A > 3080371,3080371,Artificial stone,CZ-09 :Whi,1.0,1.0,1.0,0.0033,0.0033,0.0033
F_BOMLevelTable_639247799493651840.xlsx,1012110005030105,2VD012110005030100B,485,2VD012110005030100B > 3080420,3080420,Artificial stone,CZ-42 :Whi,1.0,1.0,1.0,0.018,0.018,0.018
F_BOMLevelTable_639247799493651840.xlsx,1012110005030105,2VD012110005030100B,486,2VD012110005030100B > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012110005030105,2VD012110005030100B,487,2VD012110005030100B > 3080371,3080371,Artificial stone,CZ-09 :Whi,1.0,1.0,1.0,0.0033,0.0033,0.0033
F_BOMLevelTable_639247799493651840.xlsx,1012110026030113,2GC012110026030113Z,498,2GC012110026030113Z > 2VD012700005030113Z > 3050085,3050085,Diamond,DIRDBR3540,16.0,1.0,16.0,0.0528,0.0033,0.0528
F_BOMLevelTable_639247799493651840.xlsx,1012110026030113,2GC012110026030113Z,499,2GC012110026030113Z > 2VD012700005030113Z > 3040079,3040079,Pearl,WH-PL-28 :,1.0,1.0,1.0,0.01,0.01,0.01
F_BOMLevelTable_639247799493651840.xlsx,1012110026030113,2VD012700005030113Z,498,2VD012700005030113Z > 3050085,3050085,Diamond,DIRDBR3540,16.0,1.0,16.0,0.0528,0.0033,0.0528
F_BOMLevelTable_639247799493651840.xlsx,1012110026030113,2VD012700005030113Z,499,2VD012700005030113Z > 3040079,3040079,Pearl,WH-PL-28 :,1.0,1.0,1.0,0.01,0.01,0.01
F_BOMLevelTable_639247799493651840.xlsx,1012120000010113,2GD012120000010113Z,513,2GD012120000010113Z > 3040099,3040099,Pearl,WH-PL-52 :,1.0,1.0,1.0,0.016,0.016,0.016
F_BOMLevelTable_639247799493651840.xlsx,1012120000010113,2GD012120000010113Z,514,2GD012120000010113Z > 3040072,3040072,Pearl,WH-PL-20:,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012120000010113,2GD012120000010113Z,515,2GD012120000010113Z > 3040104,3040104,Pearl,WH-PL-57 :,1.0,1.0,1.0,0.005,0.005,0.005
F_BOMLevelTable_639247799493651840.xlsx,1012120002030105,2GD012120002030105Z,524,2GD012120002030105Z > 2VD012120002030100Z > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012120002030105,2GD012120002030105Z,525,2GD012120002030105Z > 2VD012120002030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012120002030105,2GD012120002030105Z,526,2GD012120002030105Z > 2VD012120002030100Z > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012120002030105,2GD012120002030105Z,527,2GD012120002030105Z > 2VD012120002030100Z > 3080370,3080370,Artificial stone,CZ-08 :Whi,1.0,1.0,1.0,0.042,0.042,0.042
F_BOMLevelTable_639247799493651840.xlsx,1012120002030105,2GD012120002030105Z,528,2GD012120002030105Z > 2VD012120002030100Z > 3080369,3080369,Artificial stone,CZ-05 :Whi,2.0,1.0,2.0,0.048,0.024,0.048
F_BOMLevelTable_639247799493651840.xlsx,1012120002030105,2GD012120002030105Z,523,2GD012120002030105Z > 3080535,3080535,Artificial stone,GR-AT-CR-3,1.0,1.0,1.0,1.71,1.71,1.71
F_BOMLevelTable_639247799493651840.xlsx,1012120002030105,2VD012120002030100Z,524,2VD012120002030100Z > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012120002030105,2VD012120002030100Z,525,2VD012120002030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012120002030105,2VD012120002030100Z,526,2VD012120002030100Z > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012120002030105,2VD012120002030100Z,527,2VD012120002030100Z > 3080370,3080370,Artificial stone,CZ-08 :Whi,1.0,1.0,1.0,0.042,0.042,0.042
F_BOMLevelTable_639247799493651840.xlsx,1012120002030105,2VD012120002030100Z,528,2VD012120002030100Z > 3080369,3080369,Artificial stone,CZ-05 :Whi,2.0,1.0,2.0,0.048,0.024,0.048
F_BOMLevelTable_639247799493651840.xlsx,1012120002030205,2GD012120002030205Z,537,2GD012120002030205Z > 3040088,3040088,Pearl,WH-PL-37 :,1.0,1.0,1.0,0.058,0.058,0.058
F_BOMLevelTable_639247799493651840.xlsx,1012120002030205,2GD012120002030205Z,539,2GD012120002030205Z > 2VD012120002030100Z > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012120002030205,2GD012120002030205Z,540,2GD012120002030205Z > 2VD012120002030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012120002030205,2GD012120002030205Z,541,2GD012120002030205Z > 2VD012120002030100Z > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012120002030205,2GD012120002030205Z,542,2GD012120002030205Z > 2VD012120002030100Z > 3080370,3080370,Artificial stone,CZ-08 :Whi,1.0,1.0,1.0,0.042,0.042,0.042
F_BOMLevelTable_639247799493651840.xlsx,1012120002030205,2GD012120002030205Z,543,2GD012120002030205Z > 2VD012120002030100Z > 3080369,3080369,Artificial stone,CZ-05 :Whi,2.0,1.0,2.0,0.048,0.024,0.048
F_BOMLevelTable_639247799493651840.xlsx,1012120002030205,2VD012120002030100Z,539,2VD012120002030100Z > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012120002030205,2VD012120002030100Z,540,2VD012120002030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012120002030205,2VD012120002030100Z,541,2VD012120002030100Z > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012120002030205,2VD012120002030100Z,542,2VD012120002030100Z > 3080370,3080370,Artificial stone,CZ-08 :Whi,1.0,1.0,1.0,0.042,0.042,0.042
F_BOMLevelTable_639247799493651840.xlsx,1012120002030205,2VD012120002030100Z,543,2VD012120002030100Z > 3080369,3080369,Artificial stone,CZ-05 :Whi,2.0,1.0,2.0,0.048,0.024,0.048
F_BOMLevelTable_639247799493651840.xlsx,1012120002030305,2GD012120002030305Z,554,2GD012120002030305Z > 2VD012120002030100Z > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012120002030305,2GD012120002030305Z,555,2GD012120002030305Z > 2VD012120002030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012120002030305,2GD012120002030305Z,556,2GD012120002030305Z > 2VD012120002030100Z > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012120002030305,2GD012120002030305Z,557,2GD012120002030305Z > 2VD012120002030100Z > 3080370,3080370,Artificial stone,CZ-08 :Whi,1.0,1.0,1.0,0.042,0.042,0.042
F_BOMLevelTable_639247799493651840.xlsx,1012120002030305,2GD012120002030305Z,558,2GD012120002030305Z > 2VD012120002030100Z > 3080369,3080369,Artificial stone,CZ-05 :Whi,2.0,1.0,2.0,0.048,0.024,0.048
F_BOMLevelTable_639247799493651840.xlsx,1012120002030305,2GD012120002030305Z,553,2GD012120002030305Z > 3080238,3080238,Artificial stone,BLU-CR-34,2.0,1.0,2.0,3.1,1.55,3.1
F_BOMLevelTable_639247799493651840.xlsx,1012120002030305,2VD012120002030100Z,554,2VD012120002030100Z > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012120002030305,2VD012120002030100Z,555,2VD012120002030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012120002030305,2VD012120002030100Z,556,2VD012120002030100Z > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012120002030305,2VD012120002030100Z,557,2VD012120002030100Z > 3080370,3080370,Artificial stone,CZ-08 :Whi,1.0,1.0,1.0,0.042,0.042,0.042
F_BOMLevelTable_639247799493651840.xlsx,1012120002030305,2VD012120002030100Z,558,2VD012120002030100Z > 3080369,3080369,Artificial stone,CZ-05 :Whi,2.0,1.0,2.0,0.048,0.024,0.048
F_BOMLevelTable_639247799493651840.xlsx,1012120002030405,2GD012120002030405Z,569,2GD012120002030405Z > 2VD012120002030100Z > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012120002030405,2GD012120002030405Z,570,2GD012120002030405Z > 2VD012120002030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012120002030405,2GD012120002030405Z,571,2GD012120002030405Z > 2VD012120002030100Z > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012120002030405,2GD012120002030405Z,572,2GD012120002030405Z > 2VD012120002030100Z > 3080370,3080370,Artificial stone,CZ-08 :Whi,1.0,1.0,1.0,0.042,0.042,0.042
F_BOMLevelTable_639247799493651840.xlsx,1012120002030405,2GD012120002030405Z,573,2GD012120002030405Z > 2VD012120002030100Z > 3080369,3080369,Artificial stone,CZ-05 :Whi,2.0,1.0,2.0,0.048,0.024,0.048
F_BOMLevelTable_639247799493651840.xlsx,1012120002030405,2GD012120002030405Z,568,2GD012120002030405Z > 3080349,3080349,Artificial stone,CO-CR-03 :,2.0,1.0,2.0,3.32,1.66,3.32
F_BOMLevelTable_639247799493651840.xlsx,1012120002030405,2VD012120002030100Z,569,2VD012120002030100Z > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012120002030405,2VD012120002030100Z,570,2VD012120002030100Z > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012120002030405,2VD012120002030100Z,571,2VD012120002030100Z > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012120002030405,2VD012120002030100Z,572,2VD012120002030100Z > 3080370,3080370,Artificial stone,CZ-08 :Whi,1.0,1.0,1.0,0.042,0.042,0.042
F_BOMLevelTable_639247799493651840.xlsx,1012120002030405,2VD012120002030100Z,573,2VD012120002030100Z > 3080369,3080369,Artificial stone,CZ-05 :Whi,2.0,1.0,2.0,0.048,0.024,0.048
F_BOMLevelTable_639247799493651840.xlsx,1012120O00010113,2GD012120000010113Z,583,2GD012120000010113Z > 3040099,3040099,Pearl,WH-PL-52 :,1.0,1.0,1.0,0.016,0.016,0.016
F_BOMLevelTable_639247799493651840.xlsx,1012120O00010113,2GD012120000010113Z,584,2GD012120000010113Z > 3040072,3040072,Pearl,WH-PL-20:,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012120O00010113,2GD012120000010113Z,585,2GD012120000010113Z > 3040104,3040104,Pearl,WH-PL-57 :,1.0,1.0,1.0,0.005,0.005,0.005
F_BOMLevelTable_639247799493651840.xlsx,1012130000010113,2GD012130000010113Z,592,2GD012130000010113Z > 3040072,3040072,Pearl,WH-PL-20:,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012130000010113,2GD012130000010113Z,593,2GD012130000010113Z > 3040103,3040103,Pearl,WH-PL-56 :,1.0,1.0,1.0,0.002,0.002,0.002
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2GC012130005030104A,602,2GC012130005030104A > 2VD012130005030100A > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2GC012130005030104A,603,2GC012130005030104A > 2VD012130005030100A > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2GC012130005030104A,604,2GC012130005030104A > 2VD012130005030100A > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2GC012130005030104A,605,2GC012130005030104A > 2VD012130005030100A > 3080371,3080371,Artificial stone,CZ-09 :Whi,1.0,1.0,1.0,0.0033,0.0033,0.0033
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2GC012130005030104A,606,2GC012130005030104A > 2VD012130005030100A > 3080391,3080391,Artificial stone,CZ-117 :Wh,1.0,1.0,1.0,0.037,0.037,0.037
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2GC012130005030104B,608,2GC012130005030104B > 2VD012130005030100B > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2GC012130005030104B,609,2GC012130005030104B > 2VD012130005030100B > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2GC012130005030104B,610,2GC012130005030104B > 2VD012130005030100B > 3080391,3080391,Artificial stone,CZ-117 :Wh,1.0,1.0,1.0,0.037,0.037,0.037
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2GC012130005030104B,611,2GC012130005030104B > 2VD012130005030100B > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2GC012130005030104B,612,2GC012130005030104B > 2VD012130005030100B > 3080371,3080371,Artificial stone,CZ-09 :Whi,1.0,1.0,1.0,0.0033,0.0033,0.0033
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2VD012130005030100A,602,2VD012130005030100A > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2VD012130005030100A,603,2VD012130005030100A > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2VD012130005030100A,604,2VD012130005030100A > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2VD012130005030100A,605,2VD012130005030100A > 3080371,3080371,Artificial stone,CZ-09 :Whi,1.0,1.0,1.0,0.0033,0.0033,0.0033
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2VD012130005030100A,606,2VD012130005030100A > 3080391,3080391,Artificial stone,CZ-117 :Wh,1.0,1.0,1.0,0.037,0.037,0.037
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2VD012130005030100B,608,2VD012130005030100B > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2VD012130005030100B,609,2VD012130005030100B > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2VD012130005030100B,610,2VD012130005030100B > 3080391,3080391,Artificial stone,CZ-117 :Wh,1.0,1.0,1.0,0.037,0.037,0.037
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2VD012130005030100B,611,2VD012130005030100B > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012130005030104,2VD012130005030100B,612,2VD012130005030100B > 3080371,3080371,Artificial stone,CZ-09 :Whi,1.0,1.0,1.0,0.0033,0.0033,0.0033
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2GC012130005030105A,626,2GC012130005030105A > 2VD012130005030100A > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2GC012130005030105A,627,2GC012130005030105A > 2VD012130005030100A > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2GC012130005030105A,628,2GC012130005030105A > 2VD012130005030100A > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2GC012130005030105A,629,2GC012130005030105A > 2VD012130005030100A > 3080371,3080371,Artificial stone,CZ-09 :Whi,1.0,1.0,1.0,0.0033,0.0033,0.0033
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2GC012130005030105A,630,2GC012130005030105A > 2VD012130005030100A > 3080391,3080391,Artificial stone,CZ-117 :Wh,1.0,1.0,1.0,0.037,0.037,0.037
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2GC012130005030105B,632,2GC012130005030105B > 2VD012130005030100B > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2GC012130005030105B,633,2GC012130005030105B > 2VD012130005030100B > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2GC012130005030105B,634,2GC012130005030105B > 2VD012130005030100B > 3080391,3080391,Artificial stone,CZ-117 :Wh,1.0,1.0,1.0,0.037,0.037,0.037
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2GC012130005030105B,635,2GC012130005030105B > 2VD012130005030100B > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2GC012130005030105B,636,2GC012130005030105B > 2VD012130005030100B > 3080371,3080371,Artificial stone,CZ-09 :Whi,1.0,1.0,1.0,0.0033,0.0033,0.0033
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2VD012130005030100A,626,2VD012130005030100A > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2VD012130005030100A,627,2VD012130005030100A > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2VD012130005030100A,628,2VD012130005030100A > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2VD012130005030100A,629,2VD012130005030100A > 3080371,3080371,Artificial stone,CZ-09 :Whi,1.0,1.0,1.0,0.0033,0.0033,0.0033
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2VD012130005030100A,630,2VD012130005030100A > 3080391,3080391,Artificial stone,CZ-117 :Wh,1.0,1.0,1.0,0.037,0.037,0.037
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2VD012130005030100B,632,2VD012130005030100B > 3080368,3080368,Artificial stone,CZ-04 :Whi,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2VD012130005030100B,633,2VD012130005030100B > 3080422,3080422,Artificial stone,CZ-48 :Whi,1.0,1.0,1.0,0.0086,0.0086,0.0086
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2VD012130005030100B,634,2VD012130005030100B > 3080391,3080391,Artificial stone,CZ-117 :Wh,1.0,1.0,1.0,0.037,0.037,0.037
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2VD012130005030100B,635,2VD012130005030100B > 3080367,3080367,Artificial stone,CZ-03 :Whi,1.0,1.0,1.0,0.0128,0.0128,0.0128
F_BOMLevelTable_639247799493651840.xlsx,1012130005030105,2VD012130005030100B,636,2VD012130005030100B > 3080371,3080371,Artificial stone,CZ-09 :Whi,1.0,1.0,1.0,0.0033,0.0033,0.0033
F_BOMLevelTable_639247799493651840.xlsx,1012130026010209,2VD012130026010209Z,645,2VD012130026010209Z > 3050235,3050235,Diamond,F-G/VS2BC1,1.0,1.0,1.0,0.0033,0.0033,0.0033
F_BOMLevelTable_639247799493651840.xlsx,1012130O00010113,2GD012130000010113Z,652,2GD012130000010113Z > 3040072,3040072,Pearl,WH-PL-20:,1.0,1.0,1.0,0.006,0.006,0.006
F_BOMLevelTable_639247799493651840.xlsx,1012130O00010113,2GD012130000010113Z,653,2GD012130000010113Z > 3040103,3040103,Pearl,WH-PL-56 :,1.0,1.0,1.0,0.002,0.002,0.002
F_BOMLevelTable_639247799493651840.xlsx,1012140000010113,2GD012140000010113Z,657,2GD012140000010113Z > 3040078,3040078,Pearl,WH-PL-27 :,1.0,1.0,1.0,0.67,0.67,0.67
F_BOMLevelTable_639247799493651840.xlsx,1012140002030105,2GD012140002030105Z,665,2GD012140002030105Z > 3081219,3081219,Artificial stone,PE-CAL-CR-,1.0,1.0,1.0,0.0,,
F_BOMLevelTable_639247799493651840.xlsx,1012140002030105,2GD012140002030105Z,670,2GD012140002030105Z > 2VD012440000030100Z > 3080420,3080420,Artificial stone,CZ-42 :Whi,1.0,1.0,1.0,0.018,0.018,0.018
F_BOMLevelTable_639247799493651840.xlsx,1012140002030105,2VD012440000030100Z,670,2VD012440000030100Z > 3080420,3080420,Artificial stone,CZ-42 :Whi,1.0,1.0,1.0,0.018,0.018,0.018
