Process,Branch,Variant,Attribution,ProbabilityBin,Rounds,Pieces,Passed,PredictedPass,ObservedRate,PredictedRate
Sanding,First pass,ridge_expanded_equal_round,unknown,"(0.4, 0.5]",38,760.0,344.0,344.48135116949777,0.45263157894736844,0.4532649357493392
Sanding,First pass,ridge_expanded_equal_round,unknown,"(0.5, 0.6]",33,544.0,284.0,285.1334329314917,0.5220588235294118,0.5241423399475951
Sanding,First pass,ridge_expanded_equal_round,unknown,"(0.6, 0.7]",61,408.0,303.0,261.8079680393121,0.7426470588235294,0.6416861961747845
Sanding,First pass,ridge_expanded_equal_round,unknown,"(0.7, 0.8]",11,185.0,139.0,138.6756741976331,0.7513513513513513,0.7495982389061249
Sanding,First pass,ridge_expanded_equal_round,unknown,"(0.8, 0.9]",1,1.0,0.0,0.8085506924282738,0.0,0.8085506924282738
Sanding,First pass,ridge_expanded_pieces,single,"(-0.001, 0.1]",17,258.0,19.0,18.620135147366952,0.07364341085271318,0.07217106646266261
Sanding,First pass,ridge_expanded_pieces,single,"(0.1, 0.2]",117,2679.0,348.0,410.6608446746733,0.12989921612541994,0.15328885579495083
Sanding,First pass,ridge_expanded_pieces,single,"(0.2, 0.3]",103,2477.0,709.0,616.024081990359,0.28623334679047235,0.2486976511870646
Sanding,First pass,ridge_expanded_pieces,single,"(0.3, 0.4]",113,2118.0,672.0,732.6510084879128,0.31728045325779036,0.345916434602414
Sanding,First pass,ridge_expanded_pieces,single,"(0.4, 0.5]",119,1373.0,653.0,617.282933341506,0.47560087399854334,0.44958698713875167
Sanding,First pass,ridge_expanded_pieces,single,"(0.5, 0.6]",131,950.0,507.0,516.2656642344989,0.5336842105263158,0.5434375412994725
Sanding,First pass,ridge_expanded_pieces,single,"(0.6, 0.7]",137,1191.0,679.0,761.224275488453,0.5701091519731318,0.6391471666569715
Sanding,First pass,ridge_expanded_pieces,single,"(0.7, 0.8]",120,1022.0,753.0,768.1304148512451,0.7367906066536204,0.7515953178583611
Sanding,First pass,ridge_expanded_pieces,single,"(0.8, 0.9]",39,1939.0,1827.0,1655.8385271383395,0.9422382671480144,0.8539652022374108
Sanding,First pass,ridge_expanded_pieces,single,"(0.9, 1.0]",16,1709.0,1696.0,1607.7368524520177,0.9923932124049152,0.9407471342609817
Sanding,First pass,ridge_expanded_pieces,team,"(0.6, 0.7]",3,12.0,8.0,7.645560406510369,0.6666666666666666,0.6371300338758641
Sanding,First pass,ridge_expanded_pieces,team,"(0.7, 0.8]",1,2.0,0.0,1.413847007531389,0.0,0.7069235037656945
Sanding,First pass,ridge_expanded_pieces,unknown,"(0.3, 0.4]",132,2737.0,411.0,903.7626304677855,0.15016441359152358,0.3302019110222088
Sanding,First pass,ridge_expanded_pieces,unknown,"(0.4, 0.5]",20,86.0,61.0,38.474361178532654,0.7093023255813954,0.4473762927736355
Sanding,First pass,ridge_expanded_pieces,unknown,"(0.5, 0.6]",42,881.0,330.0,468.7571531628375,0.3745743473325766,0.5320739536468075
Sanding,First pass,ridge_expanded_pieces,unknown,"(0.6, 0.7]",31,324.0,208.0,208.91477718772822,0.6419753086419753,0.6447986950238526
Sanding,First pass,ridge_expanded_pieces,unknown,"(0.7, 0.8]",72,319.0,197.0,230.7610624063208,0.6175548589341693,0.723388910364642
Sanding,First pass,ridge_expanded_pieces,unknown,"(0.8, 0.9]",3,266.0,232.0,219.67482206036084,0.8721804511278195,0.8258451957156423
Sanding,First pass,ridge_single_capped,single,"(-0.001, 0.1]",9,228.0,9.0,20.978275787333196,0.039473684210526314,0.09200998152339121
Sanding,First pass,ridge_single_capped,single,"(0.1, 0.2]",111,2576.0,336.0,391.0541447205793,0.13043478260869565,0.15180673319898264
Sanding,First pass,ridge_single_capped,single,"(0.2, 0.3]",109,2319.0,495.0,561.6263245436016,0.21345407503234154,0.24218470226114774
Sanding,First pass,ridge_single_capped,single,"(0.3, 0.4]",118,2125.0,674.0,729.8983416003111,0.3171764705882353,0.3434815725177935
Sanding,First pass,ridge_single_capped,single,"(0.4, 0.5]",128,1384.0,659.0,616.1762576265286,0.4761560693641618,0.44521405897870564
Sanding,First pass,ridge_single_capped,single,"(0.5, 0.6]",155,1175.0,608.0,643.9316791321221,0.5174468085106383,0.5480269609635081
Sanding,First pass,ridge_single_capped,single,"(0.6, 0.7]",118,1041.0,682.0,670.9208764875561,0.6551392891450528,0.6444965192003421
Sanding,First pass,ridge_single_capped,single,"(0.7, 0.8]",121,2123.0,1762.0,1610.1840548692846,0.8299576071596797,0.7584475058263235
Sanding,First pass,ridge_single_capped,single,"(0.8, 0.9]",36,1913.0,1815.0,1631.3701450035433,0.9487715629900679,0.8527810480938542
Sanding,First pass,ridge_single_capped,single,"(0.9, 1.0]",7,832.0,823.0,775.6649808730763,0.9891826923076923,0.9322896404724474
Sanding,First pass,ridge_single_capped,team,"(0.4, 0.5]",1,1.0,1.0,0.497956897983691,1.0,0.497956897983691
Sanding,First pass,ridge_single_capped,team,"(0.5, 0.6]",2,11.0,7.0,5.948723180827541,0.6363636363636364,0.5407930164388673
Sanding,First pass,ridge_single_capped,team,"(0.6, 0.7]",1,2.0,0.0,1.2377150623553206,0.0,0.6188575311776603
Sanding,First pass,ridge_single_capped,unknown,"(0.2, 0.3]",150,2773.0,426.0,586.1804214515564,0.15362423368193293,0.21138854001137988
Sanding,First pass,ridge_single_capped,unknown,"(0.3, 0.4]",32,684.0,285.0,243.89388375254768,0.4166666666666667,0.35657000548618084
Sanding,First pass,ridge_single_capped,unknown,"(0.4, 0.5]",24,476.0,264.0,206.61652670022661,0.5546218487394958,0.43406833340383744
Sanding,First pass,ridge_single_capped,unknown,"(0.5, 0.6]",85,391.0,218.0,218.1587150761355,0.5575447570332481,0.5579506779440806
Sanding,First pass,ridge_single_capped,unknown,"(0.6, 0.7]",9,289.0,246.0,193.23544007138455,0.8512110726643599,0.6686347407314344
Sanding,First pass,ridge_single_equal_round,single,"(-0.001, 0.1]",7,88.0,29.0,7.849554523237154,0.32954545454545453,0.08919948321860403
Sanding,First pass,ridge_single_equal_round,single,"(0.1, 0.2]",119,2286.0,245.0,364.92400150428585,0.10717410323709536,0.15963429637107868
Sanding,First pass,ridge_single_equal_round,single,"(0.2, 0.3]",159,2676.0,556.0,667.4434910493082,0.2077727952167414,0.24941834493621384
Sanding,First pass,ridge_single_equal_round,single,"(0.3, 0.4]",160,2474.0,825.0,854.4361965007746,0.33346806790622474,0.34536628799546265
Sanding,First pass,ridge_single_equal_round,single,"(0.4, 0.5]",146,1969.0,1006.0,883.4996266731645,0.5109192483494159,0.44870473675630496
Sanding,First pass,ridge_single_equal_round,single,"(0.5, 0.6]",119,1263.0,830.0,689.3265529123257,0.6571654790182107,0.5457850775236149
Sanding,First pass,ridge_single_equal_round,single,"(0.6, 0.7]",116,1685.0,1306.0,1100.1258972821972,0.7750741839762612,0.6528937075858737
Sanding,First pass,ridge_single_equal_round,single,"(0.7, 0.8]",61,1662.0,1493.0,1240.2438478023869,0.898315282791817,0.7462357688341678
Sanding,First pass,ridge_single_equal_round,single,"(0.8, 0.9]",20,844.0,813.0,696.5706218684594,0.9632701421800948,0.825320642024241
Sanding,First pass,ridge_single_equal_round,single,"(0.9, 1.0]",5,769.0,760.0,708.3488371982185,0.988296488946684,0.9211298273058758
Sanding,First pass,ridge_single_equal_round,team,"(0.2, 0.3]",1,1.0,1.0,0.2640630689710231,1.0,0.2640630689710231
Sanding,First pass,ridge_single_equal_round,team,"(0.4, 0.5]",1,10.0,6.0,4.359657475523653,0.6,0.4359657475523653
Sanding,First pass,ridge_single_equal_round,team,"(0.5, 0.6]",1,1.0,1.0,0.5628589478416492,1.0,0.5628589478416492
Sanding,First pass,ridge_single_equal_round,team,"(0.6, 0.7]",1,2.0,0.0,1.342242249350454,0.0,0.671121124675227
Sanding,First pass,ridge_single_equal_round,unknown,"(0.2, 0.3]",156,2715.0,369.0,578.358409212148,0.13591160220994475,0.21302335514259593
Sanding,First pass,ridge_single_equal_round,unknown,"(0.3, 0.4]",42,952.0,509.0,341.9245367453075,0.5346638655462185,0.3591644293543146
Sanding,First pass,ridge_single_equal_round,unknown,"(0.4, 0.5]",72,566.0,273.0,256.786167195825,0.4823321554770318,0.45368580776647527
Sanding,First pass,ridge_single_equal_round,unknown,"(0.5, 0.6]",18,194.0,149.0,109.8800892292146,0.7680412371134021,0.5663922125217248
Sanding,First pass,ridge_single_equal_round,unknown,"(0.6, 0.7]",11,185.0,139.0,121.52157427181355,0.7513513513513513,0.6568733744422354
Sanding,First pass,ridge_single_equal_round,unknown,"(0.7, 0.8]",1,1.0,0.0,0.7314126802231918,0.0,0.7314126802231918
Sanding,First pass,ridge_single_pieces,single,"(-0.001, 0.1]",17,258.0,19.0,18.341465028591863,0.07364341085271318,0.07109094972322427
Sanding,First pass,ridge_single_pieces,single,"(0.1, 0.2]",117,2679.0,348.0,410.7023211545397,0.12989921612541994,0.15330433787030223
Sanding,First pass,ridge_single_pieces,single,"(0.2, 0.3]",103,2477.0,709.0,615.3236667274232,0.28623334679047235,0.2484148836202758
Sanding,First pass,ridge_single_pieces,single,"(0.3, 0.4]",113,2118.0,672.0,731.6218789282757,0.31728045325779036,0.34543053773761834
Sanding,First pass,ridge_single_pieces,single,"(0.4, 0.5]",120,1379.0,653.0,619.555120388409,0.47353154459753444,0.4492785499553365
Sanding,First pass,ridge_single_pieces,single,"(0.5, 0.6]",133,954.0,512.0,518.0782035800535,0.5366876310272537,0.5430589136059261
Sanding,First pass,ridge_single_pieces,single,"(0.6, 0.7]",134,1181.0,674.0,753.7784441837948,0.5707027942421676,0.6382543981234503
Sanding,First pass,ridge_single_pieces,single,"(0.7, 0.8]",121,1032.0,760.0,776.3142196099716,0.7364341085271318,0.7522424608623756
Sanding,First pass,ridge_single_pieces,single,"(0.8, 0.9]",39,1946.0,1837.0,1662.5725689157384,0.9439876670092497,0.8543538380861965
Sanding,First pass,ridge_single_pieces,single,"(0.9, 1.0]",15,1692.0,1679.0,1591.8398616551476,0.9923167848699763,0.940803700741813
Sanding,First pass,ridge_single_pieces,team,"(0.5, 0.6]",3,12.0,8.0,6.536712289279784,0.6666666666666666,0.5447260241066486
Sanding,First pass,ridge_single_pieces,team,"(0.6, 0.7]",1,2.0,0.0,1.242798049902242,0.0,0.621399024951121
Sanding,First pass,ridge_single_pieces,unknown,"(0.2, 0.3]",150,2773.0,426.0,582.8314399782558,0.15362423368193293,0.2101808294187724
Sanding,First pass,ridge_single_pieces,unknown,"(0.3, 0.4]",32,684.0,285.0,244.64093248397813,0.4166666666666667,0.3576621819941201
Sanding,First pass,ridge_single_pieces,unknown,"(0.4, 0.5]",24,476.0,264.0,213.3491770708192,0.5546218487394958,0.4482125568714689
Sanding,First pass,ridge_single_pieces,unknown,"(0.5, 0.6]",85,391.0,218.0,220.58894830903688,0.5575447570332481,0.5641661082072554
Sanding,First pass,ridge_single_pieces,unknown,"(0.6, 0.7]",6,23.0,14.0,14.011896306789351,0.6086956521739131,0.6092128829038849
Sanding,First pass,ridge_single_pieces,unknown,"(0.7, 0.8]",3,266.0,232.0,189.09842901818524,0.8721804511278195,0.7108963496924258
Sanding,Rework,group_only_all,single,"(0.5, 0.6]",44,928.0,542.0,497.7766885371549,0.584051724137931,0.536397293682279
Sanding,Rework,group_only_all,single,"(0.6, 0.7]",54,1196.0,789.0,801.0285422377568,0.6596989966555183,0.6697563062188602
Sanding,Rework,group_only_all,single,"(0.7, 0.8]",32,431.0,289.0,339.2083820677991,0.6705336426914154,0.7870264085099747
Sanding,Rework,group_only_all,single,"(0.8, 0.9]",74,332.0,256.0,287.43155576894645,0.7710843373493976,0.8657576980992363
Sanding,Rework,group_only_all,single,"(0.9, 1.0]",16,51.0,51.0,46.90777676323455,1.0,0.9197603286908735
Sanding,Rework,group_only_all,unknown,"(0.4, 0.5]",3,20.0,12.0,9.426127547625429,0.6,0.47130637738127146
Sanding,Rework,group_only_all,unknown,"(0.5, 0.6]",198,3747.0,1929.0,2009.9565342871572,0.5148118494795837,0.5364175431777841
Sanding,Rework,group_only_all,unknown,"(0.6, 0.7]",258,3587.0,2409.0,2441.97084866743,0.6715918594926122,0.6807836210391497
Sanding,Rework,group_only_all,unknown,"(0.7, 0.8]",161,1697.0,1296.0,1326.3319967253333,0.7637006482027107,0.7815745413820467
Sanding,Rework,group_only_all,unknown,"(0.8, 0.9]",420,2027.0,1727.0,1745.7443171273567,0.8519980266403552,0.8612453463874478
Sanding,Rework,group_only_all,unknown,"(0.9, 1.0]",96,424.0,386.0,392.62527725223475,0.910377358490566,0.9260030123873462
Sanding,Rework,legacy_1000,single,"(-0.001, 0.1]",4,77.0,50.0,5.766302574595118,0.6493506493506493,0.07488704642331322
Sanding,Rework,legacy_1000,single,"(0.1, 0.2]",3,41.0,8.0,6.374264101143407,0.1951219512195122,0.15546985612544895
Sanding,Rework,legacy_1000,single,"(0.2, 0.3]",6,148.0,76.0,32.98554897592702,0.5135135135135135,0.2228753309184258
Sanding,Rework,legacy_1000,single,"(0.3, 0.4]",8,62.0,34.0,21.71204738793215,0.5483870967741935,0.35019431270858303
Sanding,Rework,legacy_1000,single,"(0.4, 0.5]",15,303.0,195.0,137.5781525306564,0.6435643564356436,0.45405330868203436
Sanding,Rework,legacy_1000,single,"(0.5, 0.6]",39,745.0,441.0,409.93598381394014,0.5919463087248322,0.5502496427032754
Sanding,Rework,legacy_1000,single,"(0.6, 0.7]",18,268.0,176.0,168.46696108902947,0.6567164179104478,0.6286080637650353
Sanding,Rework,legacy_1000,single,"(0.7, 0.8]",40,535.0,376.0,404.88968478606665,0.702803738317757,0.7568031491328349
Sanding,Rework,legacy_1000,single,"(0.8, 0.9]",38,481.0,341.0,406.1973035006612,0.7089397089397089,0.844485038462913
Sanding,Rework,legacy_1000,single,"(0.9, 1.0]",49,278.0,230.0,261.87456460890627,0.8273381294964028,0.9419948367226845
Sanding,Rework,legacy_1000,unknown,"(0.7, 0.8]",718,7747.0,5009.0,5984.8709004045895,0.6465728669162256,0.7725404544216586
Sanding,Rework,legacy_1000,unknown,"(0.9, 1.0]",418,3755.0,2750.0,3565.2898057273615,0.7323568575233023,0.9494779775572201
Sanding,Rework,legacy_5000,single,"(-0.001, 0.1]",4,77.0,50.0,5.764715979396813,0.6493506493506493,0.07486644129086771
Sanding,Rework,legacy_5000,single,"(0.1, 0.2]",3,41.0,8.0,6.377554102947483,0.1951219512195122,0.15555010007188985
Sanding,Rework,legacy_5000,single,"(0.2, 0.3]",6,148.0,76.0,32.909121093466226,0.5135135135135135,0.22235892630720422
Sanding,Rework,legacy_5000,single,"(0.3, 0.4]",8,62.0,34.0,21.717510984400302,0.5483870967741935,0.35028243523226293
Sanding,Rework,legacy_5000,single,"(0.4, 0.5]",15,303.0,195.0,137.56995373807547,0.6435643564356436,0.4540262499606451
Sanding,Rework,legacy_5000,single,"(0.5, 0.6]",39,745.0,441.0,409.93199574516507,0.5919463087248322,0.5502442895908256
Sanding,Rework,legacy_5000,single,"(0.6, 0.7]",18,268.0,176.0,168.47387861825635,0.6567164179104478,0.628633875441255
Sanding,Rework,legacy_5000,single,"(0.7, 0.8]",40,535.0,376.0,404.92016578827156,0.702803738317757,0.7568601229687318
Sanding,Rework,legacy_5000,single,"(0.8, 0.9]",38,481.0,341.0,406.23579236915805,0.7089397089397089,0.8445650569005365
Sanding,Rework,legacy_5000,single,"(0.9, 1.0]",49,278.0,230.0,261.9428451001379,0.8273381294964028,0.942240450000496
Sanding,Rework,legacy_5000,unknown,"(0.7, 0.8]",718,7747.0,5009.0,5985.060333198646,0.6465728669162256,0.7725649068282749
Sanding,Rework,legacy_5000,unknown,"(0.9, 1.0]",418,3755.0,2750.0,3565.9155934648,0.7323568575233023,0.9496446320811718
Sanding,Rework,ridge_expanded_equal_round,single,"(0.1, 0.2]",2,31.0,20.0,4.534750655580861,0.6451612903225806,0.14628227921228584
Sanding,Rework,ridge_expanded_equal_round,single,"(0.2, 0.3]",4,75.0,31.0,18.176221251746334,0.41333333333333333,0.24234961668995111
Sanding,Rework,ridge_expanded_equal_round,single,"(0.3, 0.4]",5,114.0,68.0,38.70544094827824,0.5964912280701754,0.3395214118270021
Sanding,Rework,ridge_expanded_equal_round,single,"(0.4, 0.5]",16,229.0,119.0,102.22377484612105,0.519650655021834,0.4463920298957251
Sanding,Rework,ridge_expanded_equal_round,single,"(0.5, 0.6]",17,400.0,221.0,226.1283137868186,0.5525,0.5653207844670465
Sanding,Rework,ridge_expanded_equal_round,single,"(0.6, 0.7]",33,678.0,484.0,439.95264970081155,0.7138643067846607,0.6488977134230259
Sanding,Rework,ridge_expanded_equal_round,single,"(0.7, 0.8]",38,695.0,425.0,520.7528098233848,0.6115107913669064,0.7492846184509134
Sanding,Rework,ridge_expanded_equal_round,single,"(0.8, 0.9]",43,425.0,311.0,365.97494397952704,0.731764705882353,0.8611175152459459
Sanding,Rework,ridge_expanded_equal_round,single,"(0.9, 1.0]",62,291.0,248.0,275.5160369492952,0.852233676975945,0.9467905049803959
Sanding,Rework,ridge_expanded_equal_round,unknown,"(0.1, 0.2]",2,2.0,1.0,0.3507323967508278,0.5,0.1753661983754139
Sanding,Rework,ridge_expanded_equal_round,unknown,"(0.3, 0.4]",1,1.0,1.0,0.3431031488782037,1.0,0.3431031488782037
Sanding,Rework,ridge_expanded_equal_round,unknown,"(0.5, 0.6]",205,3774.0,1948.0,2240.6451875548187,0.516163222045575,0.5937056670786482
Sanding,Rework,ridge_expanded_equal_round,unknown,"(0.6, 0.7]",102,1780.0,1161.0,1237.0208780859753,0.652247191011236,0.694955549486503
Sanding,Rework,ridge_expanded_equal_round,unknown,"(0.7, 0.8]",241,2769.0,1976.0,2200.1137730517344,0.7136150234741784,0.7945517418027209
Sanding,Rework,ridge_expanded_equal_round,unknown,"(0.8, 0.9]",160,1359.0,1052.0,1175.3422677136057,0.7740986019131715,0.8648581808047135
Sanding,Rework,ridge_expanded_equal_round,unknown,"(0.9, 1.0]",425,1817.0,1620.0,1717.0090410136784,0.8915795266923501,0.9449692025391736
Sanding,Rework,ridge_expanded_pieces,single,"(0.1, 0.2]",4,91.0,52.0,12.249908902841042,0.5714285714285714,0.13461438354770378
Sanding,Rework,ridge_expanded_pieces,single,"(0.2, 0.3]",4,47.0,17.0,11.233787254859772,0.3617021276595745,0.2390167501033994
Sanding,Rework,ridge_expanded_pieces,single,"(0.3, 0.4]",8,150.0,72.0,52.41687969472852,0.48,0.3494458646315235
Sanding,Rework,ridge_expanded_pieces,single,"(0.4, 0.5]",11,230.0,121.0,103.8022780680092,0.5260869565217391,0.4513142524696052
Sanding,Rework,ridge_expanded_pieces,single,"(0.5, 0.6]",29,600.0,384.0,332.4366582127439,0.64,0.5540610970212398
Sanding,Rework,ridge_expanded_pieces,single,"(0.6, 0.7]",33,585.0,400.0,383.36105648306506,0.6837606837606838,0.6553180452701967
Sanding,Rework,ridge_expanded_pieces,single,"(0.7, 0.8]",34,528.0,345.0,391.8474331355515,0.6534090909090909,0.7421352900294537
Sanding,Rework,ridge_expanded_pieces,single,"(0.8, 0.9]",44,428.0,318.0,360.74236403939653,0.7429906542056075,0.8428559907462536
Sanding,Rework,ridge_expanded_pieces,single,"(0.9, 1.0]",53,279.0,218.0,261.19775736550844,0.7813620071684588,0.9361926787294209
Sanding,Rework,ridge_expanded_pieces,unknown,"(0.3, 0.4]",4,21.0,13.0,8.16708127719867,0.6190476190476191,0.38890863224755573
Sanding,Rework,ridge_expanded_pieces,unknown,"(0.5, 0.6]",203,3757.0,1938.0,1999.6715991317644,0.5158371040723982,0.5322522222868683
Sanding,Rework,ridge_expanded_pieces,unknown,"(0.6, 0.7]",117,1948.0,1296.0,1297.807768353068,0.6652977412731006,0.6662257537746755
Sanding,Rework,ridge_expanded_pieces,unknown,"(0.7, 0.8]",234,2681.0,1899.0,1956.4258609835736,0.7083177918687057,0.7297373595611987
Sanding,Rework,ridge_expanded_pieces,unknown,"(0.8, 0.9]",206,1686.0,1317.0,1405.7497534073289,0.7811387900355872,0.8337780269319862
Sanding,Rework,ridge_expanded_pieces,unknown,"(0.9, 1.0]",372,1409.0,1296.0,1316.7417251353515,0.9198012775017743,0.9345221612032303
Sanding,Rework,ridge_single_capped,single,"(-0.001, 0.1]",1,30.0,20.0,2.884502617056267,0.6666666666666666,0.09615008723520889
Sanding,Rework,ridge_single_capped,single,"(0.1, 0.2]",3,74.0,30.0,11.864514406223236,0.40540540540540543,0.16033127575977346
Sanding,Rework,ridge_single_capped,single,"(0.2, 0.3]",3,19.0,7.0,5.099011732645229,0.3684210526315789,0.2683690385602752
Sanding,Rework,ridge_single_capped,single,"(0.3, 0.4]",17,342.0,196.0,122.13640920484504,0.5730994152046783,0.3571240035229387
Sanding,Rework,ridge_single_capped,single,"(0.4, 0.5]",12,255.0,101.0,115.52201904525089,0.396078431372549,0.45302752566765053
Sanding,Rework,ridge_single_capped,single,"(0.5, 0.6]",21,412.0,289.0,221.99731519483387,0.7014563106796117,0.5388284349389172
Sanding,Rework,ridge_single_capped,single,"(0.6, 0.7]",28,583.0,395.0,384.44350308332685,0.6775300171526587,0.6594228183247459
Sanding,Rework,ridge_single_capped,single,"(0.7, 0.8]",30,389.0,264.0,287.47430038252264,0.6786632390745502,0.7390084842738371
Sanding,Rework,ridge_single_capped,single,"(0.8, 0.9]",35,348.0,242.0,296.45230675268465,0.6954022988505747,0.8518744446916225
Sanding,Rework,ridge_single_capped,single,"(0.9, 1.0]",70,486.0,383.0,452.86614582193806,0.7880658436213992,0.9318233453126298
Sanding,Rework,ridge_single_capped,unknown,"(0.4, 0.5]",201,3767.0,1941.0,1832.5825285755195,0.5152641359171755,0.48648328340204927
Sanding,Rework,ridge_single_capped,unknown,"(0.6, 0.7]",104,1806.0,1190.0,1247.19720822122,0.6589147286821705,0.6905853866119712
Sanding,Rework,ridge_single_capped,unknown,"(0.7, 0.8]",40,664.0,494.0,515.7534226933075,0.7439759036144579,0.776737082369439
Sanding,Rework,ridge_single_capped,unknown,"(0.8, 0.9]",202,2154.0,1529.0,1803.1843376470965,0.7098421541318477,0.837132932983796
Sanding,Rework,ridge_single_capped,unknown,"(0.9, 1.0]",589,3111.0,2605.0,2894.3784417126444,0.8373513339762134,0.9303691551631772
Sanding,Rework,ridge_single_equal_round,single,"(-0.001, 0.1]",1,1.0,1.0,0.0873946697323357,1.0,0.0873946697323357
Sanding,Rework,ridge_single_equal_round,single,"(0.1, 0.2]",2,59.0,22.0,9.787228890643716,0.3728813559322034,0.16588523543463926
Sanding,Rework,ridge_single_equal_round,single,"(0.2, 0.3]",5,51.0,32.0,11.996204653642096,0.6274509803921569,0.23521969909102147
Sanding,Rework,ridge_single_equal_round,single,"(0.3, 0.4]",9,208.0,106.0,70.89360661958078,0.5096153846153846,0.340834647209523
Sanding,Rework,ridge_single_equal_round,single,"(0.4, 0.5]",18,351.0,180.0,158.18813350340628,0.5128205128205128,0.4506784430296475
Sanding,Rework,ridge_single_equal_round,single,"(0.5, 0.6]",15,322.0,223.0,177.93093433807317,0.6925465838509317,0.5525805414225875
Sanding,Rework,ridge_single_equal_round,single,"(0.6, 0.7]",34,669.0,436.0,437.310986985421,0.6517189835575485,0.6536786053593736
Sanding,Rework,ridge_single_equal_round,single,"(0.7, 0.8]",25,413.0,284.0,305.18275768205353,0.6876513317191283,0.7389413018935921
Sanding,Rework,ridge_single_equal_round,single,"(0.8, 0.9]",30,342.0,236.0,289.7140508272426,0.6900584795321637,0.8471171076819959
Sanding,Rework,ridge_single_equal_round,single,"(0.9, 1.0]",81,522.0,407.0,489.2815925738471,0.7796934865900383,0.9373210585705883
Sanding,Rework,ridge_single_equal_round,unknown,"(0.4, 0.5]",201,3767.0,1941.0,1853.3945617804536,0.5152641359171755,0.4920081130290559
Sanding,Rework,ridge_single_equal_round,unknown,"(0.5, 0.6]",8,40.0,38.0,21.442337832581035,0.95,0.5360584458145259
Sanding,Rework,ridge_single_equal_round,unknown,"(0.6, 0.7]",90,1729.0,1115.0,1181.967752191218,0.6448814343551186,0.6836135061834692
Sanding,Rework,ridge_single_equal_round,unknown,"(0.7, 0.8]",42,620.0,451.0,490.89388168176197,0.7274193548387097,0.7917643252931644
Sanding,Rework,ridge_single_equal_round,unknown,"(0.8, 0.9]",187,2044.0,1460.0,1711.4546115723017,0.7142857142857143,0.8373065614345899
Sanding,Rework,ridge_single_equal_round,unknown,"(0.9, 1.0]",608,3302.0,2754.0,3103.9499484137214,0.8340399757722592,0.9400211836504304
Sanding,Rework,ridge_single_pieces,single,"(-0.001, 0.1]",1,30.0,20.0,2.80720949848098,0.6666666666666666,0.093573649949366
Sanding,Rework,ridge_single_pieces,single,"(0.1, 0.2]",3,74.0,30.0,11.903448509240473,0.40540540540540543,0.16085741228703343
Sanding,Rework,ridge_single_pieces,single,"(0.2, 0.3]",3,19.0,7.0,5.117561010225802,0.3684210526315789,0.2693453163276738
Sanding,Rework,ridge_single_pieces,single,"(0.3, 0.4]",17,342.0,196.0,122.14318902908927,0.5730994152046783,0.35714382757043645
Sanding,Rework,ridge_single_pieces,single,"(0.4, 0.5]",12,255.0,101.0,115.17391627185772,0.396078431372549,0.4516624167523832
Sanding,Rework,ridge_single_pieces,single,"(0.5, 0.6]",21,412.0,289.0,221.3839260847376,0.7014563106796117,0.537339626419266
Sanding,Rework,ridge_single_pieces,single,"(0.6, 0.7]",28,583.0,395.0,383.736541614361,0.6775300171526587,0.6582101914483036
Sanding,Rework,ridge_single_pieces,single,"(0.7, 0.8]",29,373.0,257.0,274.56452920820584,0.6890080428954424,0.7360979335340639
Sanding,Rework,ridge_single_pieces,single,"(0.8, 0.9]",36,364.0,249.0,309.275796632009,0.6840659340659341,0.8496587819560687
Sanding,Rework,ridge_single_pieces,single,"(0.9, 1.0]",70,486.0,383.0,453.0173427478995,0.7880658436213992,0.9321344500985586
Sanding,Rework,ridge_single_pieces,unknown,"(0.4, 0.5]",201,3767.0,1941.0,1831.8176902590224,0.5152641359171755,0.4862802469495679
Sanding,Rework,ridge_single_pieces,unknown,"(0.6, 0.7]",107,1885.0,1269.0,1302.4806175956764,0.673209549071618,0.6909711499181307
Sanding,Rework,ridge_single_pieces,unknown,"(0.7, 0.8]",37,585.0,415.0,455.4210515748481,0.7094017094017094,0.7784975240595694
Sanding,Rework,ridge_single_pieces,unknown,"(0.8, 0.9]",202,2154.0,1529.0,1805.6628533401263,0.7098421541318477,0.8382835902228999
Sanding,Rework,ridge_single_pieces,unknown,"(0.9, 1.0]",589,3111.0,2605.0,2894.4200764127177,0.8373513339762134,0.9303825382233101
Soldering,First pass,group_only_all,single,"(0.2, 0.3]",8,58.0,28.0,16.150494249303947,0.4827586206896552,0.2784567974017922
Soldering,First pass,group_only_all,single,"(0.3, 0.4]",15,63.0,21.0,22.403862735851554,0.3333333333333333,0.35561686882304056
Soldering,First pass,group_only_all,single,"(0.4, 0.5]",33,162.0,91.0,77.80706409399401,0.5617283950617284,0.4802905190987285
Soldering,First pass,group_only_all,single,"(0.5, 0.6]",54,427.0,263.0,247.59138642446248,0.6159250585480094,0.5798393124694672
Soldering,First pass,group_only_all,single,"(0.6, 0.7]",12,111.0,89.0,71.95305469866429,0.8018018018018018,0.6482257180059846
Soldering,First pass,group_only_all,single,"(0.7, 0.8]",8,79.0,71.0,57.46851663180651,0.8987341772151899,0.7274495776178039
Soldering,First pass,group_only_all,single,"(0.8, 0.9]",8,71.0,69.0,59.54170081815592,0.971830985915493,0.8386155044810693
Soldering,First pass,group_only_all,unknown,"(0.2, 0.3]",5,32.0,6.0,8.91061751685735,0.1875,0.2784567974017922
Soldering,First pass,group_only_all,unknown,"(0.3, 0.4]",6,38.0,15.0,12.013223680712372,0.39473684210526316,0.3161374652819045
